나이,지역,직업경력,경력년수,참여형식,플랫폼 실적,마케터 파워지수,등급,age,career,plat,region,parti
30대,충남,"도매,서비스업",7~8년,전업,R6,57.0,A등급,32,7,16632,6,12.0
40대,대전,"전기,금속,기계",1~2년,전업,R5,57.0,A등급,46,1,9345,6,12.0
60대,전남,"제품,개발,건물,의료",1~2년,전업,R7,57.0,A등급,68,1,53608,6,12.0
60대,전남,"전기,제품,개발,서비스업",3~4년,전업,R7,57.0,A등급,60,3,97181,6,12.0
40대,인천,"전기,기계,의료",5~6년,전업,R5,57.0,A등급,40,5,6928,6,12.0
30대,전체,"도매,제품,개발,건설업",15~16년,전업,R2,57.0,A등급,31,15,64,20,12.0
40대,전북,"운송업,플라스틱,건물",5~6년,전업,R5,57.0,A등급,42,5,8438,6,12.0
60대,인천,"자동차,건물",3~4년,전업,R7,57.0,A등급,63,3,67202,6,12.0
60대,경남,"전기,통신,기타",15~16년,전업,R7,57.0,A등급,62,15,53266,6,12.0
30대,울산,"금속,건설업,소프트웨어",9~10년,전업,R6,57.0,A등급,36,9,13085,6,12.0
40대,충북,"전기,자동차,육류",7~8년,부업,R7,57.0,A등급,42,7,70400,6,6.0
40대,전북,"자동차,제조업,건설업",7~8년,전업,R5,57.0,A등급,41,7,8254,6,12.0
30대,서울,"기타,제품,개발,기계",19년 이상,전업,R2,57.0,A등급,32,25,81,14,12.0
40대,부산,"전기,제조업,건설업",13~14년,전업,R5,57.0,A등급,43,13,7613,6,12.0
40대,울산,"자동차,기타,의료",15~16년,부업,R7,57.0,A등급,46,15,92477,6,6.0
30대,충북,"도매,서비스업,소프트웨어",7~8년,전업,R6,57.0,A등급,34,7,27425,6,12.0
40대,경북,"통신,제조업,가공",19년 이상,부업,R7,57.0,A등급,41,19,68952,6,6.0
30대,전체,"자동차,플라스틱,제조업",15~16년,전업,R2,57.0,A등급,32,15,95,20,12.0
30대,전북,"자동차,건물",1~2년,전업,R6,57.0,A등급,30,1,28465,6,12.0
60대,대구,"제조업,화물,소프트웨어",19년 이상,전업,R7,57.0,A등급,67,20,89116,6,12.0
60대,충북,"도매,기타,가공",5~6년,전업,R7,57.0,A등급,67,5,97254,6,12.0
40대,강원,"기타,제조업,건물",9~10년,전업,R5,57.0,A등급,47,9,8262,6,12.0
40대,충남,"통신,제조업,가공",19년 이상,부업,R7,57.0,A등급,44,23,75258,6,6.0
60대,충북,"플라스틱,육류,소프트웨어",17~18년,전업,R7,57.0,A등급,63,17,56413,6,12.0
30대,충북,"전기,통신,운송업",11~12년,전업,R6,57.0,A등급,33,11,27358,6,12.0
40대,인천,"통신,화물,서비스업",15~16년,전업,R5,57.0,A등급,47,15,7475,6,12.0
40대,대구,"통신,제조업,육류",15~16년,부업,R7,57.0,A등급,48,15,52916,6,6.0
30대,충남,"운송업,기타,육류",7~8년,전업,R6,57.0,A등급,30,7,28056,6,12.0
40대,대전,"기타,제조업,소프트웨어",19년 이상,전업,R5,57.0,A등급,42,25,7918,6,12.0
30대,대전,"운송업,제조업,육류",11~12년,전업,R6,57.0,A등급,30,11,20073,6,12.0
40대,경남,"전기,자동차,기타",11~12년,부업,R7,57.0,A등급,48,11,66268,6,6.0
60대,강원,"건물,기계,소프트웨어",1~2년,전업,R7,57.0,A등급,63,1,75951,6,12.0
40대,부산,"통신,육류,의료",11~12년,전업,R5,57.0,A등급,41,11,9205,6,12.0
60대,광주,"건물,기계,의료",3~4년,전업,R7,57.0,A등급,64,3,96327,6,12.0
60대,대전,"전기,금속,통신",9~10년,전업,R7,57.0,A등급,67,9,73650,6,12.0
30대,인천,"운송업,육류,건물",13~14년,전업,R6,57.0,A등급,35,13,40100,6,12.0
30대,경남,"운송업,플라스틱,건물",1~2년,전업,R6,57.0,A등급,30,1,11352,6,12.0
40대,충북,"운송업,화물,건설업",5~6년,전업,R5,57.0,A등급,45,5,5612,6,12.0
40대,부산,"전기,제품,개발,기계",11~12년,전업,R5,57.0,A등급,45,11,8314,6,12.0
40대,부산,"자동차,소프트웨어",17~18년,부업,R7,57.0,A등급,44,17,62980,6,6.0
60대,강원,"도매,금속,전기",11~12년,전업,R7,57.0,A등급,66,11,74055,6,12.0
60대,전남,"통신,화물,서비스업",9~10년,전업,R7,57.0,A등급,67,9,66962,6,12.0
30대,경북,"도매,제조업,가공",17~18년,전업,R6,57.0,A등급,37,17,27346,6,12.0
40대,대구,"도매,육류,의료",9~10년,전업,R5,57.0,A등급,43,9,7413,6,12.0
30대,인천,"제품,개발,기계,가공",13~14년,전업,R6,57.0,A등급,32,13,28055,6,12.0
40대,광주,"운송업,통신,서비스업",15~16년,부업,R7,57.0,A등급,48,15,99400,6,6.0
40대,충북,"의료,가공,소프트웨어",9~10년,부업,R7,57.0,A등급,42,9,96733,6,6.0
40대,인천,"도매,플라스틱,기계",13~14년,전업,R5,57.0,A등급,40,13,8668,6,12.0
60대,대전,"자동차,기타,플라스틱",19년 이상,전업,R7,57.0,A등급,60,19,70915,6,12.0
40대,인천,"기타,서비스업,건물",15~16년,전업,R5,57.0,A등급,41,15,7727,6,12.0
30대,서울,"금속,제조업,가공",13~14년,전업,R2,57.0,A등급,31,13,72,14,12.0
40대,대전,"제조업,건물",7~8년,전업,R5,57.0,A등급,41,7,9307,6,12.0
30대,서울,"전기,화물,건물",5~6년,전업,R2,57.0,A등급,31,5,79,14,12.0
60대,경북,"육류,의료",15~16년,전업,R7,57.0,A등급,68,15,83201,6,12.0
60대,광주,"금속,플라스틱,서비스업",19년 이상,전업,R7,57.0,A등급,62,22,57631,6,12.0
40대,전북,"운송업,화물",3~4년,부업,R7,57.0,A등급,41,3,89918,6,6.0
40대,울산,"자동차,건설업,소프트웨어",11~12년,부업,R7,57.0,A등급,44,11,75798,6,6.0
40대,경북,"제품,개발,화물,건물",19년 이상,전업,R5,57.0,A등급,40,22,9161,6,12.0
60대,강원,"운송업,건물",5~6년,전업,R7,57.0,A등급,63,5,53544,6,12.0
30대,대전,"건물,소프트웨어",3~4년,전업,R6,57.0,A등급,38,3,47562,6,12.0
40대,대구,"전기,금속,건설업",5~6년,부업,R7,57.0,A등급,46,5,71379,6,6.0
60대,광주,"운송업,제품,개발",5~6년,전업,R7,57.0,A등급,60,5,66707,6,12.0
30대,대구,"운송업,건설업",5~6년,전업,R6,57.0,A등급,36,5,13837,6,12.0
30대,울산,"전기,운송업,화물",9~10년,전업,R6,57.0,A등급,32,9,10739,6,12.0
60대,충북,"운송업,자동차,기계",13~14년,전업,R7,57.0,A등급,64,13,71110,6,12.0
30대,부산,"도매,운송업,가공",3~4년,전업,R6,57.0,A등급,34,3,38593,6,12.0
40대,전북,"도매,통신,의료",13~14년,전업,R5,57.0,A등급,47,13,5651,6,12.0
30대,서울,"건설업,화물,육류",17~18년,전업,R2,57.0,A등급,32,17,90,14,12.0
60대,경북,"전기,제품,개발,화물",3~4년,전업,R7,57.0,A등급,64,3,89379,6,12.0
30대,강원,"제조업,건설업",19년 이상,전업,R6,57.0,A등급,38,21,20929,6,12.0
60대,전북,"육류,서비스업,건물",17~18년,전업,R7,57.0,A등급,66,17,63850,6,12.0
60대,대전,"도매,기타,육류",3~4년,전업,R7,57.0,A등급,67,3,77628,6,12.0
40대,대전,"전기,서비스업,육류",3~4년,부업,R7,57.0,A등급,43,3,98931,6,6.0
60대,인천,"제품,개발,건설업,소프트웨어",7~8년,전업,R7,57.0,A등급,68,7,50594,6,12.0
40대,강원,"전기,자동차,소프트웨어",13~14년,부업,R7,57.0,A등급,45,13,74918,6,6.0
30대,경북,"도매,운송업,제품,개발",11~12년,전업,R6,57.0,A등급,38,11,30797,6,12.0
40대,광주,"전기,화물",1~2년,부업,R7,57.0,A등급,43,1,61093,6,6.0
30대,인천,"통신,자동차,소프트웨어",11~12년,전업,R6,57.0,A등급,37,11,32581,6,12.0
60대,전북,"운송업,제조업,의료",17~18년,전업,R7,57.0,A등급,64,17,51156,6,12.0
40대,경남,"운송업,제조업,화물",13~14년,부업,R7,57.0,A등급,47,13,93833,6,6.0
60대,대구,"전기,자동차,제품,개발",19년 이상,전업,R7,57.0,A등급,67,22,86538,6,12.0
30대,전북,"통신,육류,소프트웨어",1~2년,전업,R6,57.0,A등급,37,1,47322,6,12.0
40대,전남,"플라스틱,서비스업,가공",17~18년,부업,R7,57.0,A등급,41,17,96859,6,6.0
40대,전북,"금속,건설업,의료",15~16년,부업,R7,57.0,A등급,40,15,61663,6,6.0
40대,인천,"운송업,자동차,의료",13~14년,전업,R5,57.0,A등급,44,13,6223,6,12.0
40대,전남,"금속,기타,육류",11~12년,전업,R5,57.0,A등급,46,11,8416,6,12.0
40대,경북,"금속,플라스틱,육류",15~16년,전업,R5,57.0,A등급,46,15,5835,6,12.0
40대,충남,"도매,제조업,건설업",13~14년,부업,R7,57.0,A등급,40,13,91029,6,6.0
40대,충북,"금속,기타",9~10년,부업,R7,57.0,A등급,45,9,70538,6,6.0
40대,대구,"자동차,서비스업,화물",19년 이상,전업,R5,57.0,A등급,48,22,7195,6,12.0
30대,대구,"전기,통신,자동차",13~14년,전업,R6,57.0,A등급,32,13,30568,6,12.0
60대,경남,"운송업,화물,소프트웨어",17~18년,전업,R7,57.0,A등급,66,17,84619,6,12.0
40대,경남,"전기,플라스틱,가공",13~14년,부업,R7,57.0,A등급,45,13,80639,6,6.0
60대,대구,"운송업,제품,개발,의료",3~4년,전업,R7,57.0,A등급,68,3,93547,6,12.0
40대,강원,"금속,기타,제품,개발",9~10년,전업,R5,57.0,A등급,41,9,6747,6,12.0
40대,충북,"플라스틱,제품,개발",11~12년,부업,R7,57.0,A등급,47,11,71001,6,6.0
30대,경북,"서비스업,건물",19년 이상,전업,R6,57.0,A등급,36,28,25096,6,12.0
40대,충남,"운송업,자동차,의료",15~16년,전업,R5,57.0,A등급,43,15,9172,6,12.0
30대,전남,"통신,기계,의료",15~16년,전업,R6,57.0,A등급,35,15,33250,6,12.0
40대,대구,"운송업,통신,기타",19년 이상,부업,R7,57.0,A등급,43,27,51261,6,6.0
60대,경남,"육류,건물,소프트웨어",11~12년,전업,R7,57.0,A등급,64,11,63503,6,12.0
40대,충남,"통신,기타,육류",9~10년,부업,R7,57.0,A등급,44,9,70648,6,6.0
40대,대전,"금속,기타,화물",13~14년,전업,R5,57.0,A등급,45,13,8788,6,12.0
40대,전남,"통신,서비스업",7~8년,전업,R5,57.0,A등급,40,7,7972,6,12.0
40대,충북,"자동차,서비스업,소프트웨어",13~14년,전업,R5,57.0,A등급,48,13,9631,6,12.0
30대,충북,"자동차,화물,건설업",11~12년,전업,R6,57.0,A등급,38,11,38989,6,12.0
60대,강원,"도매,육류,소프트웨어",11~12년,전업,R7,57.0,A등급,64,11,63577,6,12.0
40대,충남,"건물,육류,기계",1~2년,전업,R5,57.0,A등급,46,1,5071,6,12.0
60대,강원,"기타,건설업",11~12년,전업,R7,57.0,A등급,67,11,80421,6,12.0
40대,강원,"운송업,통신,가공",1~2년,부업,R7,57.0,A등급,40,1,67440,6,6.0
30대,경북,"전기,운송업,건물",1~2년,전업,R6,57.0,A등급,34,1,20139,6,12.0
40대,대구,"운송업,기계,가공",17~18년,전업,R5,57.0,A등급,40,17,9318,6,12.0
30대,충남,"기타,플라스틱,건물",7~8년,전업,R6,57.0,A등급,33,7,10181,6,12.0
30대,울산,"금속,기타,서비스업",7~8년,전업,R6,57.0,A등급,32,7,35074,6,12.0
60대,광주,"기타,서비스업,의료",13~14년,전업,R7,57.0,A등급,60,13,76575,6,12.0
30대,전남,"운송업,제품,개발,화물",19년 이상,전업,R6,57.0,A등급,37,25,17935,6,12.0
60대,충북,"자동차,화물,건물",11~12년,전업,R7,57.0,A등급,63,11,70166,6,12.0
30대,경북,"기타,화물,소프트웨어",19년 이상,전업,R6,57.0,A등급,32,29,29967,6,12.0
30대,울산,"기타,화물,건설업",19년 이상,전업,R6,57.0,A등급,31,25,37429,6,12.0
40대,전북,"운송업,육류,소프트웨어",1~2년,부업,R7,57.0,A등급,43,1,62717,6,6.0
40대,충북,"통신,화물,서비스업",15~16년,전업,R5,57.0,A등급,42,15,9723,6,12.0
40대,광주,"제조업,육류,가공",19년 이상,부업,R7,57.0,A등급,44,21,59571,6,6.0
40대,전남,"통신,플라스틱,기계",11~12년,부업,R7,57.0,A등급,47,11,61792,6,6.0
40대,광주,"기계,건설업,의료",9~10년,부업,R7,57.0,A등급,46,9,74123,6,6.0
40대,대전,"제품,개발,기타,육류",9~10년,부업,R7,57.0,A등급,42,9,53692,6,6.0
40대,대전,"운송업,플라스틱,서비스업",9~10년,부업,R7,57.0,A등급,48,9,91271,6,6.0
40대,광주,"전기,건설업,건물",7~8년,부업,R7,57.0,A등급,44,7,66700,6,6.0
40대,부산,"운송업,화물,육류",1~2년,전업,R5,57.0,A등급,45,1,9934,6,12.0
30대,광주,"기타,서비스업,의료",9~10년,전업,R6,57.0,A등급,33,9,35987,6,12.0
40대,경북,"도매,통신,건물",15~16년,전업,R5,57.0,A등급,48,15,5374,6,12.0
40대,부산,"도매,건물,소프트웨어",1~2년,부업,R7,57.0,A등급,40,1,76198,6,6.0
60대,광주,"도매,제품,개발,건물",7~8년,전업,R7,57.0,A등급,63,7,55136,6,12.0
40대,전북,"도매,플라스틱,화물",15~16년,전업,R5,57.0,A등급,42,15,5401,6,12.0
60대,대구,"도매,화물,가공",19년 이상,전업,R7,57.0,A등급,60,26,97530,6,12.0
30대,경북,"금속,제조업,의료",13~14년,전업,R6,57.0,A등급,36,13,42414,6,12.0
60대,충남,"자동차,서비스업,건설업",7~8년,전업,R7,57.0,A등급,63,7,76972,6,12.0
40대,충남,"육류,화물,건물",19년 이상,전업,R5,57.0,A등급,41,22,9168,6,12.0
40대,경남,"도매,자동차,화물",11~12년,부업,R7,57.0,A등급,47,11,60203,6,6.0
40대,강원,"전기,금속",7~8년,부업,R7,57.0,A등급,43,7,96526,6,6.0
60대,대전,"건물,가공",3~4년,전업,R7,57.0,A등급,62,3,77565,6,12.0
40대,부산,"전기,통신,제품,개발",19년 이상,부업,R7,57.0,A등급,45,22,54361,6,6.0
40대,충북,"기타,제조업,육류",19년 이상,부업,R7,57.0,A등급,42,23,75929,6,6.0
40대,충북,"금속,서비스업",7~8년,전업,R5,57.0,A등급,44,7,6158,6,12.0
40대,전남,"전기,서비스업,소프트웨어",17~18년,전업,R5,57.0,A등급,46,17,8688,6,12.0
60대,충북,"플라스틱,기타",9~10년,전업,R7,57.0,A등급,65,9,60240,6,12.0
30대,강원,"운송업,자동차,의료",7~8년,전업,R6,57.0,A등급,36,7,26786,6,12.0
40대,대구,"운송업,육류,소프트웨어",19년 이상,전업,R5,57.0,A등급,44,24,6796,6,12.0
30대,전북,"통신,서비스업,건설업",7~8년,전업,R6,57.0,A등급,35,7,15938,6,12.0
40대,경남,"도매,화물,가공",7~8년,부업,R7,57.0,A등급,48,7,94463,6,6.0
40대,충남,"기타,가공,소프트웨어",3~4년,전업,R5,57.0,A등급,43,3,8877,6,12.0
40대,대구,"서비스업,육류,화물",9~10년,전업,R5,57.0,A등급,41,9,8516,6,12.0
30대,광주,"제품,개발,육류,건물",9~10년,전업,R6,57.0,A등급,33,9,36790,6,12.0
30대,인천,"제조업,기계,화물",9~10년,전업,R6,57.0,A등급,37,9,41190,6,12.0
30대,대전,"전기,서비스업,기계",11~12년,전업,R6,57.0,A등급,32,11,11024,6,12.0
30대,대구,"운송업,제조업,화물",15~16년,전업,R6,57.0,A등급,36,15,21964,6,12.0
60대,울산,"도매,건설업,소프트웨어",17~18년,전업,R7,57.0,A등급,65,17,99698,6,12.0
60대,대전,"건물,육류,건설업",15~16년,전업,R7,57.0,A등급,68,15,61235,6,12.0
40대,전북,"도매,화물",7~8년,전업,R5,57.0,A등급,48,7,5173,6,12.0
60대,경남,"전기,기타,의료",7~8년,전업,R7,57.0,A등급,65,7,91166,6,12.0
40대,전북,"자동차,통신,가공",1~2년,전업,R5,57.0,A등급,44,1,6939,6,12.0
60대,전북,"육류,서비스업,기계",15~16년,전업,R7,57.0,A등급,64,15,81068,6,12.0
40대,전남,"전기,자동차,플라스틱",9~10년,부업,R7,57.0,A등급,46,9,72407,6,6.0
60대,전남,"도매,의료,소프트웨어",5~6년,전업,R7,57.0,A등급,63,5,75166,6,12.0
40대,충남,"기타,서비스업,플라스틱",19년 이상,부업,R7,57.0,A등급,42,25,88486,6,6.0
40대,부산,"자동차,건물",11~12년,부업,R7,57.0,A등급,42,11,94360,6,6.0
30대,경북,"운송업,건물,소프트웨어",1~2년,전업,R6,57.0,A등급,35,1,18741,6,12.0
40대,울산,"플라스틱,화물,건물",9~10년,전업,R5,57.0,A등급,45,9,6513,6,12.0
60대,인천,"기타,제품,개발,건설업",15~16년,전업,R7,57.0,A등급,63,15,63580,6,12.0
60대,충남,"통신,화물,건설업",5~6년,전업,R7,57.0,A등급,63,5,59532,6,12.0
40대,충남,"운송업,통신,건물",7~8년,부업,R7,57.0,A등급,41,7,57045,6,6.0
60대,강원,"건물,육류,가공",11~12년,전업,R7,57.0,A등급,68,11,76788,6,12.0
40대,대구,"전기,서비스업,기계",19년 이상,전업,R5,57.0,A등급,46,25,9043,6,12.0
40대,충남,"금속,제조업,의료",3~4년,전업,R5,57.0,A등급,43,3,8999,6,12.0
60대,충북,"전기,운송업,건물",1~2년,전업,R7,57.0,A등급,63,1,57978,6,12.0
40대,경남,"건물,통신,건설업",19년 이상,부업,R7,57.0,A등급,47,26,73959,6,6.0
30대,전남,"기타,제조업,건물",17~18년,전업,R6,57.0,A등급,30,17,26967,6,12.0
60대,대전,"도매,통신,서비스업",13~14년,전업,R7,57.0,A등급,63,13,76611,6,12.0
40대,부산,"전기,제조업,도매",11~12년,전업,R5,57.0,A등급,47,11,8831,6,12.0
60대,울산,"자동차,기계,가공",13~14년,전업,R7,57.0,A등급,64,13,84365,6,12.0
30대,인천,"기계,제조업,건물",11~12년,전업,R6,57.0,A등급,30,11,34034,6,12.0
60대,강원,"의료,플라스틱,가공",17~18년,전업,R7,57.0,A등급,68,17,67040,6,12.0
30대,경남,"소프트웨어,의료",17~18년,전업,R6,57.0,A등급,35,17,18678,6,12.0
60대,울산,"전기,건물,소프트웨어",5~6년,전업,R7,57.0,A등급,67,5,80749,6,12.0
30대,경북,"화물,건물",13~14년,전업,R6,57.0,A등급,36,13,20626,6,12.0
40대,경북,"의료,제품,개발,가공",5~6년,전업,R5,57.0,A등급,41,5,8663,6,12.0
40대,대전,"자동차,기계,의료",5~6년,전업,R5,57.0,A등급,42,5,5860,6,12.0
30대,전북,"전기,자동차,기타",13~14년,전업,R6,57.0,A등급,33,13,48871,6,12.0
30대,강원,"통신,제조업,가공",9~10년,전업,R6,57.0,A등급,31,9,47932,6,12.0
60대,경남,"도매,제조업,가공",9~10년,전업,R7,57.0,A등급,68,9,97299,6,12.0
30대,서울,"전기,통신,소프트웨어",1~2년,전업,R2,57.0,A등급,37,1,78,14,12.0
30대,경남,"건물,제품,개발,육류",9~10년,전업,R6,57.0,A등급,37,9,47484,6,12.0
60대,울산,"자동차,서비스업,소프트웨어",7~8년,전업,R7,57.0,A등급,64,7,69661,6,12.0
60대,전남,"육류,서비스업,건물",19년 이상,전업,R7,57.0,A등급,64,29,87610,6,12.0
60대,전북,"제품,개발,플라스틱,건설업",17~18년,전업,R7,57.0,A등급,66,17,79044,6,12.0
60대,경북,"서비스업,기계,의료",15~16년,전업,R7,57.0,A등급,65,15,51142,6,12.0
60대,부산,"건물,건설업,의료",5~6년,전업,R7,57.0,A등급,63,5,54380,6,12.0
60대,경북,"소프트웨어,플라스틱,가공",5~6년,전업,R7,57.0,A등급,60,5,59882,6,12.0
40대,경북,"금속,제품,개발,건설업",5~6년,부업,R7,57.0,A등급,46,5,75231,6,6.0
30대,충남,"플라스틱,서비스업,건물",15~16년,전업,R6,57.0,A등급,34,15,13627,6,12.0
30대,경북,"운송업,통신,제조업",11~12년,전업,R6,57.0,A등급,30,11,41409,6,12.0
60대,대전,"전기,자동차,육류",7~8년,전업,R7,57.0,A등급,66,7,62359,6,12.0
60대,충남,"운송업,서비스업,건설업",19년 이상,전업,R7,57.0,A등급,60,21,51591,6,12.0
30대,대전,"서비스업,기계,가공",15~16년,전업,R6,57.0,A등급,34,15,21116,6,12.0
60대,전북,"자동차,통신,건설업",17~18년,전업,R7,57.0,A등급,68,17,84712,6,12.0
40대,경북,"자동차,화물,건설업",13~14년,전업,R5,57.0,A등급,46,13,9534,6,12.0
60대,대구,"자동차,서비스업,기계",11~12년,전업,R7,57.0,A등급,65,11,62235,6,12.0
30대,울산,"도매,서비스업,건설업",17~18년,전업,R6,57.0,A등급,31,17,30486,6,12.0
40대,인천,"육류,화물,건설업",1~2년,부업,R7,57.0,A등급,47,1,89262,6,6.0
40대,울산,"도매,자동차,제조업",19년 이상,부업,R7,57.0,A등급,42,24,55423,6,6.0
40대,전북,"도매,금속,제조업",7~8년,부업,R7,57.0,A등급,40,7,79190,6,6.0
40대,전남,"도매,통신",9~10년,전업,R5,57.0,A등급,47,9,8455,6,12.0
40대,충북,"전기,소프트웨어,가공",11~12년,부업,R7,57.0,A등급,45,11,53630,6,6.0
40대,전북,"제품,개발,기타,의료",9~10년,부업,R7,57.0,A등급,41,9,83557,6,6.0
